time_s,target,trust_median,n_observers,agreement,loc_available,beh_available,bad_streak,verdict,is_attacker
125.0,2,0.8419948478813042,11,0.0,True,True,0,normal,0
130.0,0,0.7715751771942388,3,0.0,True,False,0,normal,0
130.0,1,0.8332820070945035,14,0.07142857142857142,True,True,0,normal,0
130.0,2,0.5922497923549536,9,0.3333333333333333,True,True,0,suspicious,0
135.0,0,0.6965239372108449,2,0.0,True,False,0,suspicious,0
135.0,1,0.28994305506085183,14,0.6428571428571429,True,True,1,suspicious,0
135.0,2,0.8271470842274067,8,0.125,True,True,0,normal,0
140.0,0,0.8076043090911577,2,0.0,True,False,0,normal,0
140.0,1,0.8328138805314713,9,0.1111111111111111,True,False,0,normal,0
140.0,2,0.9084030593212441,5,0.0,True,True,0,normal,0
145.0,0,0.63192991464612,3,0.0,True,False,0,suspicious,0
145.0,1,0.8036302722763692,8,0.25,True,False,0,normal,0
145.0,2,0.915734731204461,5,0.0,True,False,0,normal,0
150.0,0,0.8321068071217248,7,0.0,True,True,0,normal,0
150.0,1,0.8153615577490765,6,0.3333333333333333,True,False,0,normal,0
150.0,2,0.9255049151196688,4,0.0,True,False,0,normal,0
155.0,0,0.8229846637074181,8,0.0,True,True,0,normal,0
155.0,1,0.872664578554091,7,0.0,True,False,0,normal,0
155.0,2,0.8522202593022425,4,0.0,True,False,0,normal,0
160.0,0,0.7620780172631534,8,0.125,True,True,0,normal,0
160.0,1,0.8787464538036514,7,0.14285714285714285,True,True,0,normal,0
160.0,2,0.8451352990463427,4,0.25,True,False,0,normal,0
165.0,0,0.8123893425679318,9,0.2222222222222222,True,False,0,normal,0
165.0,1,0.8674865812932231,10,0.0,True,True,0,normal,0
165.0,2,0.9332285705454659,3,0.0,True,False,0,normal,0
170.0,0,0.8160148278206715,9,0.2222222222222222,True,False,0,normal,0
170.0,1,0.8840665875889367,10,0.0,True,True,0,normal,0
170.0,2,0.8040151737766367,3,0.3333333333333333,True,False,0,normal,0
175.0,0,0.8282944620177326,9,0.1111111111111111,True,True,0,normal,0
175.0,1,0.8379496041101446,10,0.2,True,True,0,normal,0
175.0,2,0.9059550981442951,3,0.0,True,False,0,normal,0
180.0,0,0.8003469965536536,9,0.1111111111111111,True,False,0,normal,0
180.0,1,0.899473391646283,8,0.0,True,True,0,normal,0
180.0,2,0.8294038277374387,3,0.0,True,False,0,normal,0
185.0,0,0.8724826737158348,9,0.0,True,False,0,normal,0
185.0,1,0.7619137344606293,11,0.09090909090909091,True,True,0,normal,0
185.0,2,0.7228465579327503,3,0.3333333333333333,True,False,0,normal,0
190.0,0,0.8903994692589868,10,0.1,True,False,0,normal,0
190.0,1,0.8581574219192094,12,0.16666666666666666,True,True,0,normal,0
190.0,2,0.3238461451422854,5,1.0,True,True,1,suspicious,0
195.0,0,0.5640104678463989,10,0.4,True,True,0,suspicious,0
195.0,1,0.6879126943683536,12,0.25,True,True,0,suspicious,0
195.0,2,0.39069370462491415,4,0.5,True,False,0,suspicious,0
200.0,0,0.8541782355355714,10,0.0,True,True,0,normal,0
200.0,1,0.762698529456297,14,0.0,True,True,0,normal,0
200.0,2,0.7046454138261659,7,0.2857142857142857,True,False,0,normal,0
205.0,0,0.42951568082683733,9,0.5555555555555556,True,True,0,suspicious,0
205.0,1,0.8738403839575324,14,0.0,True,True,0,normal,0
205.0,2,0.8320730680799451,11,0.09090909090909091,True,True,0,normal,0
210.0,0,0.856946865161962,9,0.2222222222222222,True,False,0,normal,0
210.0,1,0.613063024684243,15,0.3333333333333333,True,True,0,suspicious,0
210.0,2,0.8219845887707307,12,0.0,True,True,0,normal,0
215.0,0,0.8571031985988684,9,0.2222222222222222,True,False,0,normal,0
215.0,1,0.8653305292591633,14,0.0,True,True,0,normal,0
215.0,2,0.850277308316152,13,0.07692307692307693,True,True,0,normal,0
220.0,0,0.8548488376930423,8,0.0,True,False,0,normal,0
220.0,1,0.8817684642976629,14,0.0,True,True,0,normal,0
220.0,2,0.8830465467142781,13,0.0,True,True,0,normal,0
225.0,0,0.8679600535097616,8,0.0,True,True,0,normal,0
225.0,1,0.8925282219522479,14,0.0,True,True,0,normal,0
225.0,2,0.875282043134159,12,0.0,True,True,0,normal,0
230.0,0,0.8871344999185239,8,0.0,True,True,0,normal,0
230.0,1,0.8201839681950925,14,0.07142857142857142,True,True,0,normal,0
230.0,2,0.895466166148887,12,0.08333333333333333,True,False,0,normal,0
235.0,0,0.8667944696944903,8,0.0,True,True,0,normal,0
235.0,1,0.39299016056288805,14,0.6428571428571429,True,True,1,suspicious,0
235.0,2,0.8935963344001561,13,0.15384615384615385,True,False,0,normal,0
240.0,0,0.8485669282275441,6,0.16666666666666666,True,True,0,normal,0
240.0,1,0.8681367864250564,14,0.0,True,True,0,normal,0
240.0,2,0.8795400310153939,13,0.23076923076923078,True,False,0,normal,0
245.0,0,0.8355104290312098,5,0.2,True,True,0,normal,0
245.0,1,0.8740219654039498,14,0.0,True,True,0,normal,0
245.0,2,0.8893584863590925,13,0.15384615384615385,True,False,0,normal,0
250.0,0,0.8193042915765623,4,0.25,True,True,0,normal,0
250.0,1,0.7567621469777267,13,0.0,True,True,0,normal,0
250.0,2,0.865188782473082,7,0.0,True,False,0,normal,0
255.0,0,0.7994222110996012,4,0.25,True,False,0,normal,0
255.0,1,0.8363245261805072,13,0.0,True,True,0,normal,0
255.0,2,0.8636239270665111,7,0.0,True,False,0,normal,0
260.0,0,0.5517011404063326,2,0.0,True,False,0,suspicious,0
260.0,1,0.8659221332050955,12,0.0,True,True,0,normal,0
260.0,2,0.825106036220194,7,0.14285714285714285,True,False,0,normal,0
265.0,0,0.4127499131624066,4,0.5,True,False,0,suspicious,0
265.0,1,0.5333240480688741,13,0.46153846153846156,True,True,0,suspicious,0
265.0,2,0.8282588757337686,8,0.25,True,False,0,normal,0
270.0,0,0.39183679596261667,3,0.6666666666666666,True,False,0,suspicious,0
270.0,1,0.8784580039102184,11,0.09090909090909091,True,True,0,normal,0
270.0,2,0.6038109844722716,7,0.0,True,True,0,suspicious,0
275.0,0,0.4869918565818184,2,0.5,True,False,0,suspicious,0
275.0,1,0.6536310264862041,11,0.2727272727272727,True,True,0,suspicious,0
275.0,2,0.8080045674985328,6,0.16666666666666666,True,False,0,normal,0
280.0,1,0.8826051904193722,11,0.09090909090909091,True,True,0,normal,0
280.0,2,0.8752533299695433,6,0.16666666666666666,True,False,0,normal,0
285.0,0,0.5536565658940884,2,0.5,True,False,0,suspicious,0
285.0,1,0.8691817469437049,10,0.0,True,True,0,normal,0
285.0,2,0.679664342607353,4,0.25,True,False,0,suspicious,0
290.0,0,0.5356987061777323,2,0.5,True,False,0,suspicious,0
290.0,1,0.8971986821251194,10,0.0,True,True,0,normal,0
290.0,2,0.7683487402395737,5,0.2,True,False,0,normal,0
295.0,0,0.8501594012291978,2,0.0,True,False,0,normal,0
295.0,1,0.8829364942574072,9,0.0,True,True,0,normal,0
295.0,2,0.8440920400301268,7,0.14285714285714285,True,False,0,normal,0
300.0,0,0.8606482431431539,2,0.0,True,False,0,normal,0
300.0,1,0.8344300680215266,9,0.2222222222222222,True,True,0,normal,0
300.0,2,0.8917189889748747,8,0.0,True,False,0,normal,0
305.0,0,0.836959434367501,1,0.0,True,False,0,normal,0
305.0,1,0.8091339610085349,10,0.0,True,True,0,normal,0
305.0,2,0.8870172136454495,8,0.0,True,False,0,normal,0
310.0,0,0.3304715382601154,1,1.0,True,False,0,suspicious,0
310.0,1,0.8151125485209597,10,0.0,True,True,0,normal,0
310.0,2,0.9203224515032378,7,0.0,True,False,0,normal,0
315.0,0,0.17308381034187348,1,1.0,True,False,0,suspicious,0
315.0,1,0.8762668839104042,9,0.0,True,True,0,normal,0
315.0,2,0.914352015076086,5,0.0,True,False,0,normal,0
320.0,0,0.11898030785085442,1,1.0,True,False,0,suspicious,0
320.0,1,0.8723196242497393,8,0.0,True,True,0,normal,0
320.0,2,0.8480899572692473,6,0.16666666666666666,True,False,0,normal,0
325.0,1,0.8144826464685861,8,0.0,True,True,0,normal,0
325.0,2,0.7422013414092054,7,0.2857142857142857,True,True,0,normal,0
330.0,0,0.5232968416889345,1,0.0,True,False,0,suspicious,0
330.0,1,0.8029017474068928,7,0.2857142857142857,True,True,0,normal,0
330.0,2,0.48987522018030355,6,0.5,True,True,0,suspicious,0
335.0,0,0.516614699896674,1,0.0,True,False,0,suspicious,0
335.0,1,0.6713050099898387,7,0.2857142857142857,True,True,0,suspicious,0
335.0,2,0.3331467758395727,7,0.8571428571428571,True,True,1,suspicious,0
340.0,1,0.8494093107378262,5,0.0,True,True,0,normal,0
340.0,2,0.7980295490939381,5,0.0,True,True,0,normal,0
345.0,0,0.8819194360388932,1,0.0,True,False,0,normal,0
345.0,1,0.7103543980365518,5,0.0,True,True,0,normal,0
345.0,2,0.7704177266741542,4,0.0,True,True,0,normal,0
350.0,0,0.9023740049252665,1,0.0,True,False,0,normal,0
350.0,1,0.6820655230552604,5,0.4,True,True,0,suspicious,0
350.0,2,0.8290305474673438,3,0.0,True,True,0,normal,0
355.0,0,0.9084756296174373,1,0.0,True,False,0,normal,0
355.0,1,0.6990853804177815,4,0.25,True,False,0,suspicious,0
355.0,2,0.8414773145045179,3,0.0,True,False,0,normal,0
360.0,0,0.5568194635569713,2,0.5,True,False,0,suspicious,0
360.0,1,0.7414375884038157,3,0.3333333333333333,True,False,0,normal,0
360.0,2,0.8525739024892016,3,0.0,True,False,0,normal,0
365.0,0,0.5127740197900637,3,0.3333333333333333,True,False,0,suspicious,0
365.0,1,0.7528544439196095,3,0.3333333333333333,True,False,0,normal,0
365.0,2,0.8572299825108319,3,0.0,True,False,0,normal,0
370.0,0,0.8035126721683765,3,0.0,True,False,0,normal,0
370.0,1,0.8781820507546645,2,0.0,True,False,0,normal,0
370.0,2,0.8718570776686924,3,0.0,True,False,0,normal,0
375.0,0,0.759079609966856,2,0.0,True,False,0,normal,0
375.0,1,0.6256991104266844,4,0.5,True,False,0,suspicious,0
375.0,2,0.8153443443560479,3,0.0,True,False,0,normal,0
380.0,0,0.7234658024628691,2,0.0,True,False,0,normal,0
380.0,1,0.6322040437541971,4,0.5,True,False,0,suspicious,0
380.0,2,0.8251195573441714,5,0.0,True,False,0,normal,0
385.0,0,0.838673359832509,6,0.16666666666666666,True,False,0,normal,0
385.0,1,0.884228326713954,3,0.0,True,False,0,normal,0
385.0,2,0.8435892323902541,5,0.0,True,False,0,normal,0
390.0,0,0.8459991641354775,7,0.0,True,False,0,normal,0
390.0,1,0.8923323438439772,3,0.0,True,False,0,normal,0
390.0,2,0.8749059266423189,4,0.0,True,False,0,normal,0
395.0,0,0.8785628725232578,8,0.0,True,True,0,normal,0
395.0,1,0.8859925365187271,6,0.16666666666666666,True,False,0,normal,0
395.0,2,0.8134589494498605,4,0.25,True,False,0,normal,0
400.0,0,0.8425650871448094,8,0.0,True,False,0,normal,0
400.0,1,0.8919374371984488,6,0.16666666666666666,True,False,0,normal,0
400.0,2,0.8159262048234546,4,0.25,True,False,0,normal,0
